adam预测值,adam真实值
14.59184741973877,18.0
16.791593551635742,15.0
41.3032112121582,37.5
26.08025550842285,20.0
21.35332489013672,15.0
14.59184741973877,13.0
14.59184741973877,9.0
38.159847259521484,66.66666412353516
22.969898223876953,18.0
24.770858764648438,10.0
32.70176315307617,18.0
14.59184741973877,14.0
29.44219207763672,28.16666603088379
23.65043067932129,13.0
16.899168014526367,12.0
31.06090545654297,40.0
29.641197204589844,53.33333206176758
19.616413116455078,25.0
34.657005310058594,23.83333396911621
23.447681427001953,15.0
20.71497917175293,4.0
39.56955337524414,53.33333206176758
27.99791145324707,14.083333015441895
18.379487991333008,20.0
39.86757278442383,23.0
16.561458587646484,20.0
16.046295166015625,25.0
26.708843231201172,37.91666793823242
38.371986389160156,60.0
16.919353485107422,13.0
25.568307876586914,43.33333206176758
14.59184741973877,13.0
25.550392150878906,10.0
14.59184741973877,15.0
19.319114685058594,15.166666984558105
25.282005310058594,25.0
14.59184741973877,9.0
43.39134216308594,53.33333206176758
28.321006774902344,16.0
14.59184741973877,13.0
19.50283432006836,15.0
28.962356567382812,27.08333396911621
41.31360626220703,40.0
30.92584228515625,43.33333206176758
28.98657989501953,8.0
25.033119201660156,53.33333206176758
16.641845703125,15.0
14.59184741973877,6.0
34.44716262817383,80.0
21.977802276611328,35.0
42.83201217651367,62.5
14.59184741973877,13.0
16.40831184387207,13.0
41.83163833618164,40.0
20.292570114135742,27.08333396911621
14.59184741973877,11.916666984558105
14.59184741973877,11.916666984558105
14.59184741973877,10.0
17.17136001586914,13.0
31.488887786865234,30.0
14.59184741973877,12.0
14.59184741973877,15.0
27.29587745666504,35.0
38.7165641784668,30.0
27.62382698059082,50.0
37.515438079833984,53.33333206176758
17.389236450195312,23.83333396911621
27.184844970703125,33.33333206176758
14.59184741973877,12.0
49.34874725341797,50.0
14.59184741973877,13.0
30.342044830322266,22.0
14.59184741973877,10.0
27.08966064453125,37.5
14.59184741973877,15.166666984558105
28.051658630371094,27.08333396911621
14.59184741973877,8.666666984558105
30.206283569335938,31.41666603088379
27.000656127929688,52.5
32.706172943115234,13.0
19.689708709716797,19.5
14.59184741973877,10.0
46.168174743652344,50.0
21.99446678161621,15.0
16.690208435058594,53.33333206176758
14.59184741973877,8.0
39.580833435058594,54.16666793823242
25.377927780151367,30.0
35.43528747558594,30.0
24.062734603881836,13.0
27.46056365966797,30.0
14.59184741973877,12.0
48.888755798339844,13.0
26.6943416595459,30.0
28.517534255981445,24.0
14.59184741973877,21.66666603088379
14.59184741973877,15.0
14.59184741973877,14.0
24.046592712402344,22.0
20.198509216308594,10.0
23.660280227661133,20.0
38.8443717956543,20.0
14.59184741973877,13.0
14.59184741973877,13.0
14.59184741973877,7.0
39.07253646850586,18.41666603088379
34.9645881652832,31.25
34.347206115722656,20.0
33.51898193359375,50.0
14.59184741973877,16.0
35.37111282348633,32.5
33.47682189941406,25.0
29.668134689331055,23.33333396911621
30.855289459228516,58.33333206176758
48.525447845458984,60.0
14.59184741973877,13.0
14.59184741973877,16.0
39.309932708740234,53.33333206176758
14.59184741973877,14.0
14.59184741973877,10.0
29.615875244140625,21.0
14.59184741973877,10.0
34.43416976928711,30.0
23.208444595336914,21.66666603088379
