训练集loss,测试集loss
183.07293847027947,205.97089385986328
161.60501042534324,125.16531541612413
140.16917037963867,132.0707507663303
140.41961423088523,129.21946377224393
144.6947452320772,161.2734832763672
170.91609708000632,127.37703874376085
145.49224169114058,129.25843048095703
145.00120533213897,146.87204911973743
144.99360185510972,129.58584764268664
143.32488699520334,129.75560336642795
144.6660614013672,133.36677890353732
141.6016758189482,131.25676472981772
142.21946289960076,130.7037124633789
144.2135275672464,143.45232899983725
147.50955020680146,147.51380750868054
144.54834320965935,137.09439849853516
157.06399581011604,141.64666324191623
153.37540346033433,129.078860812717
141.014051100787,130.14072757297092
146.35580130184397,129.470831129286
141.29269330641802,129.7910851372613
148.25955267513498,159.10563574896918
155.91351890563965,138.33753797743054
149.57269668579102,132.03514353434244
165.53683449240293,140.56015014648438
145.44705604104433,148.1891123453776
147.8926986245548,138.02782270643445
145.1257297291475,130.5427508884006
162.2585547952091,145.3976033528646
179.2468869826373,181.79953087700738
181.70934419070974,124.19990624321832
141.94685565724092,138.3542768690321
139.49130170485552,130.0316653781467
148.28967150519875,131.62403869628906
150.42427354700425,128.48809051513672
149.08913713343003,157.29783036973743
156.26104489494773,138.9001202053494
141.2280143289005,130.79678090413412
145.59878607357248,127.48131476508246
142.22506736306582,136.98367733425565
151.0861073662253,129.2610092163086
141.19514442892637,132.91263834635416
146.56680297851562,142.98064422607422
144.66315729477827,151.54701656765408
146.73770388434914,127.96590169270833
140.9324991562787,128.92855495876736
144.69759997199563,130.04714626736111
142.92972923727598,131.21605088975696
145.42025667078354,129.51061587863498
150.62946656171013,143.31979624430338
148.46953044218176,129.01496971978082
143.1527929867015,149.8276799519857
143.476354711196,128.4694883558485
145.2676389357623,153.22034539116754
152.50880948235007,144.49789089626736
150.50981117697324,136.47328609890408
145.58874018052046,143.91920555962457
157.45563574398264,141.9949222140842
141.67063656975242,128.4070341322157
149.09047631656424,128.94220648871527
208.4140506071203,144.03636508517795
148.64182315153235,131.5175806681315
143.98251926197725,132.97981601291232
141.31564981797163,127.84886423746745
158.99659010943245,128.67513699001736
140.29239901374368,138.18165757921008
140.48919947007124,137.6532999674479
141.93360878439512,136.30832756890192
141.2069471022662,129.01791466606988
144.29893516091738,143.2520980834961
155.15447773652917,127.64315372043185
172.59937308816347,145.37830946180554
154.0247479607077,132.5900853474935
150.33906689812156,126.80292341444228
138.0546512042775,137.98119269476996
148.55547130809111,130.38119591606988
143.72586082009707,172.73519134521484
155.79433665556067,128.2146784464518
154.87184771369485,131.0488747490777
142.80495363123276,130.51251898871527
156.58686604219324,132.15585327148438
155.2186737060547,138.49935065375433
156.16374442156624,126.18723636203342
142.15685384413774,133.87469651963977
141.9489085253547,147.71100870768228
153.1409066144158,140.6439454820421
144.98276856366326,136.32718573676215
153.84361267089844,139.8813764784071
143.28834345761467,133.69650607638889
155.61789770687326,168.50357733832465
155.52736102833467,146.5598932902018
141.12995977962717,129.87400648328992
149.5503522087546,181.99373626708984
183.39656089333926,154.3343048095703
173.4644599241369,124.90614827473958
143.30337659050437,130.75074089898004
140.45340033138498,130.73492177327475
139.38277396033791,130.51887003580728
148.0807933807373,183.83564927842883
143.14995922761804,130.61439005533853
150.47021596571977,134.59957461886935
153.36764638564165,130.06582726372613
148.14553092507754,129.3604999118381
143.2255023507511,132.01988983154297
139.02310837016387,129.26546817355685
141.7184201408835,162.49878946940103
144.32096571080825,143.14136674669055
144.02768853131462,128.95821126302084
142.09682352402632,137.7705603705512
153.73685331905588,152.83387586805554
148.9717357859892,130.6142374674479
146.00899494395537,128.31570773654514
138.37730205760283,127.66923099093967
142.15552554411047,129.61123318142361
141.8819528467515,128.55760447184244
153.7477908414953,126.8686260647244
137.99190633437212,163.81220075819226
139.61331446030562,130.31104787190756
136.47100471047793,132.12516445583768
140.9175195132985,135.5173365275065
142.4474931604722,128.98646714952258
166.1190138424144,127.4616936577691
153.35615017834832,128.47792053222656
142.83785085117117,129.09822506374783
143.0005449407241,137.13055674235025
146.60141597074622,136.0756776597765
141.48882114186006,138.17823452419705
167.84595186570112,140.92641025119357
139.63745307922363,129.62838999430338
136.48661736881033,136.86143493652344
149.87963418399588,136.935915629069
152.48204085406135,157.32911682128906
144.95936449836282,131.9606475830078
146.29733186609604,130.92459445529514
144.94942070456113,129.77759297688803
140.49124078189627,131.1770011054145
147.54267243778006,134.4152348836263
148.63888033698586,135.5878914727105
142.55621685701257,147.1389889187283
146.0997772216797,162.78509945339627
180.86765738094553,128.37131924099393
146.7455103257123,130.87965732150607
142.8048656688017,150.72033182779947
142.51287752039292,127.51676686604817
143.08704258413877,133.66700151231555
149.8482302497415,127.38522254096137
