adam预测值,adam真实值
10.33301067352295,8.666666984558105
10.33301067352295,1.0
32.2186279296875,31.25
24.770950317382812,20.0
11.96929931640625,20.0
17.712779998779297,25.0
14.344834327697754,16.0
12.932754516601562,11.0
10.803876876831055,5.0
10.33301067352295,6.0
18.42608642578125,12.0
10.33301067352295,7.0
10.489639282226562,12.0
12.74077033996582,13.0
15.285036087036133,17.5
25.246477127075195,53.33333206176758
18.724201202392578,13.0
20.95641326904297,15.0
15.767472267150879,15.0
25.60834503173828,17.33333396911621
14.905517578125,10.0
16.853565216064453,9.75
14.81928825378418,8.0
10.33301067352295,7.0
11.9398832321167,11.916666984558105
10.894320487976074,8.0
15.671577453613281,11.916666984558105
19.95494842529297,11.666666984558105
28.241683959960938,12.0
10.33301067352295,6.5
20.37456512451172,26.66666603088379
10.33301067352295,9.0
13.113836288452148,13.0
20.761857986450195,33.33333206176758
39.39754104614258,62.5
18.002948760986328,15.0
10.33301067352295,11.0
23.552593231201172,21.66666603088379
30.778583526611328,23.33333396911621
33.846858978271484,15.0
13.801377296447754,6.0
11.486542701721191,8.166666984558105
11.435637474060059,10.0
21.120811462402344,20.0
15.989116668701172,35.0
10.33301067352295,9.0
20.670886993408203,12.0
10.33301067352295,8.0
10.33301067352295,7.583333492279053
10.46452522277832,20.0
14.549169540405273,13.0
11.578468322753906,2.0
10.771617889404297,12.0
10.33301067352295,8.666666984558105
16.59113883972168,10.0
10.33301067352295,5.0
10.33301067352295,8.0
14.539562225341797,12.0
34.58338165283203,66.66666412353516
19.864200592041016,21.66666603088379
14.585578918457031,11.0
10.850846290588379,8.0
27.775184631347656,35.0
15.662310600280762,8.0
26.90350341796875,16.0
10.33301067352295,6.0
15.963491439819336,15.0
12.964386940002441,2.0
19.733179092407227,12.0
10.437135696411133,12.0
10.33301067352295,11.0
10.33301067352295,8.0
16.338468551635742,6.0
18.298995971679688,16.25
14.888800621032715,13.0
11.288960456848145,10.0
10.33301067352295,12.0
21.829421997070312,9.0
10.33301067352295,5.0
16.235788345336914,10.0
20.993579864501953,19.5
11.075593948364258,10.0
16.269269943237305,8.0
22.04618263244629,11.0
11.702861785888672,10.833333015441895
10.33301067352295,6.0
13.015033721923828,10.0
14.409492492675781,12.0
23.161338806152344,20.0
21.587724685668945,16.25
10.33301067352295,12.833333015441895
11.321297645568848,10.0
16.74022102355957,20.0
17.062108993530273,10.833333015441895
24.81503677368164,15.0
15.425186157226562,8.0
30.576091766357422,25.0
10.33301067352295,10.0
10.33301067352295,6.0
18.910648345947266,15.0
17.17292022705078,17.5
20.979450225830078,11.916666984558105
15.98210334777832,16.25
16.129657745361328,16.25
10.711129188537598,17.5
10.33301067352295,9.0
10.78695011138916,16.0
18.03036117553711,9.333333015441895
18.280014038085938,11.666666984558105
10.33301067352295,7.583333492279053
14.896594047546387,7.583333492279053
13.646902084350586,13.0
12.135294914245605,10.833333015441895
22.24915313720703,21.66666603088379
13.834145545959473,13.0
27.036483764648438,25.0
10.354876518249512,7.0
34.25023651123047,21.66666603088379
10.882050514221191,10.0
10.697683334350586,5.0
20.60948944091797,15.166666984558105
23.824447631835938,16.25
10.33301067352295,8.0
15.158733367919922,15.0
10.33301067352295,6.0
31.070343017578125,43.75
22.365253448486328,11.916666984558105
18.469425201416016,19.5
10.33301067352295,10.833333015441895
26.739425659179688,15.0
10.33301067352295,10.0
25.181499481201172,25.0
14.238014221191406,12.0
10.33301067352295,8.0
10.33301067352295,10.0
15.613987922668457,16.0
24.771255493164062,21.66666603088379
15.136451721191406,10.0
16.511011123657227,14.083333015441895
10.472020149230957,11.0
10.33301067352295,9.75
10.33301067352295,6.0
10.33301067352295,7.0
10.930602073669434,5.0
17.259132385253906,10.833333015441895
17.196901321411133,11.0
20.331649780273438,23.33333396911621
15.551406860351562,12.0
26.77022933959961,32.5
12.785382270812988,11.0
23.773778915405273,26.66666603088379
23.90349578857422,26.66666603088379
11.53739070892334,10.0
15.487075805664062,15.0
18.165849685668945,24.0
16.277767181396484,8.0
27.505229949951172,27.08333396911621
10.33301067352295,8.0
39.28300476074219,86.66666412353516
20.94101333618164,12.0
12.977970123291016,15.0
10.33301067352295,4.0
10.33301067352295,11.0
10.33301067352295,15.0
11.389615058898926,18.75
10.33301067352295,5.0
10.33301067352295,6.0
16.684091567993164,12.0
24.839370727539062,28.0
13.108159065246582,26.66666603088379
20.420907974243164,20.0
12.071642875671387,13.0
17.20738983154297,13.0
10.33301067352295,12.0
27.202293395996094,15.0
15.077829360961914,13.0
10.33301067352295,5.0
13.744848251342773,13.0
21.564285278320312,20.0
23.651697158813477,26.66666603088379
10.33301067352295,8.0
11.31575870513916,10.0
20.44953155517578,14.083333015441895
10.33301067352295,2.0
11.51793098449707,11.916666984558105
27.79195785522461,11.25
15.253744125366211,15.0
10.33301067352295,5.0
19.863662719726562,17.33333396911621
10.33301067352295,15.0
21.798738479614258,31.25
16.926250457763672,9.0
11.23043155670166,11.0
10.33301067352295,12.0
14.036720275878906,10.833333015441895
12.017332077026367,10.0
11.02495288848877,5.833333492279053
10.889711380004883,10.0
10.33301067352295,12.0
12.495343208312988,10.0
18.457489013671875,12.0
16.553884506225586,12.0
11.405776023864746,15.0
16.228479385375977,15.0
13.7743501663208,18.75
25.72830581665039,17.5
12.814460754394531,8.0
33.95267105102539,37.5
23.433849334716797,40.0
10.33301067352295,5.0
10.33301067352295,9.75
22.365968704223633,43.75
17.060062408447266,7.0
13.025196075439453,13.0
10.33301067352295,4.0
17.953550338745117,17.5
13.606504440307617,12.0
18.330421447753906,9.0
10.33301067352295,14.0
15.57789134979248,28.33333396911621
15.164787292480469,11.916666984558105
25.647266387939453,18.75
17.35210609436035,18.75
10.33301067352295,7.0
17.08155059814453,25.0
10.33301067352295,10.0
16.366188049316406,13.0
16.585914611816406,8.666666984558105
26.65105438232422,15.0
10.33301067352295,10.0
16.58557891845703,10.833333015441895
10.876667976379395,14.0
10.33301067352295,9.0
24.242889404296875,15.0
14.505704879760742,15.0
11.683405876159668,30.0
14.923318862915039,6.0
10.33301067352295,5.833333492279053
10.33301067352295,9.75
10.33301067352295,8.666666984558105
20.401941299438477,10.0
15.39875316619873,16.25
12.637054443359375,8.0
18.258604049682617,25.0
15.840189933776855,10.0
10.33301067352295,12.0
15.484299659729004,12.0
11.3395414352417,10.833333015441895
16.791046142578125,15.0
29.272567749023438,30.0
15.518526077270508,22.5
22.35186004638672,9.0
11.937362670898438,12.0
20.52939224243164,11.916666984558105
21.014982223510742,25.0
10.33301067352295,18.0
10.647701263427734,9.0
16.185834884643555,15.166666984558105
34.89128875732422,40.0
10.33301067352295,10.666666984558105
10.33301067352295,17.5
12.698596954345703,12.0
17.08987808227539,16.0
19.003002166748047,12.0
18.481033325195312,10.0
23.84710693359375,33.33333206176758
11.506479263305664,8.666666984558105
11.246376037597656,10.0
20.161823272705078,10.0
10.33301067352295,7.583333492279053
10.33301067352295,6.0
15.599653244018555,16.25
10.33301067352295,10.0
26.008569717407227,30.0
27.5595703125,12.0
23.461429595947266,33.33333206176758
10.33301067352295,11.0
10.33301067352295,7.0
15.004755020141602,7.583333492279053
15.398962020874023,7.5
15.103534698486328,16.25
10.33301067352295,8.0
10.33301067352295,6.0
24.81825828552246,13.0
16.61673355102539,21.0
10.33301067352295,8.0
28.104278564453125,15.0
10.33301067352295,8.0
10.33301067352295,20.0
10.33301067352295,10.833333015441895
10.33301067352295,13.0
11.959056854248047,8.0
11.592462539672852,16.25
26.781131744384766,23.33333396911621
10.33301067352295,7.0
17.576377868652344,15.0
22.43779182434082,15.0
10.33301067352295,8.0
21.131393432617188,15.0
18.55422592163086,17.5
33.905487060546875,29.16666603088379
18.215778350830078,20.0
17.25709342956543,15.0
10.33301067352295,5.0
10.33301067352295,10.0
33.541847229003906,27.08333396911621
10.33301067352295,9.0
22.33214569091797,26.66666603088379
10.33301067352295,10.0
15.379012107849121,15.0
10.865175247192383,14.083333015441895
10.33301067352295,6.0
15.319524765014648,8.0
18.965835571289062,16.25
13.769438743591309,13.75
11.197410583496094,10.0
25.77638816833496,26.66666603088379
22.059173583984375,23.33333396911621
14.316865921020508,11.0
10.33301067352295,11.0
14.262950897216797,1.0
10.33301067352295,7.0
17.435565948486328,10.0
27.381839752197266,20.0
10.33301067352295,7.0
10.723831176757812,11.916666984558105
30.304916381835938,20.0
10.73469352722168,9.75
10.33301067352295,3.0
12.121109008789062,6.0
15.827743530273438,15.0
16.753747940063477,15.166666984558105
25.61777114868164,21.66666603088379
10.33301067352295,9.0
23.126361846923828,18.0
10.33301067352295,10.833333015441895
12.44774055480957,2.0
20.825315475463867,15.0
22.22480010986328,20.58333396911621
12.511125564575195,10.833333015441895
10.33301067352295,8.0
15.299558639526367,11.0
20.448387145996094,14.083333015441895
13.222246170043945,10.0
12.556260108947754,10.0
10.699033737182617,10.0
30.527080535888672,20.0
10.33301067352295,6.0
10.33301067352295,8.666666984558105
16.540485382080078,11.0
10.33301067352295,8.0
10.33301067352295,9.75
28.140644073486328,52.5
30.902084350585938,15.0
10.33301067352295,15.0
10.33301067352295,11.0
10.33301067352295,14.083333015441895
11.624641418457031,8.0
15.407596588134766,15.0
14.20142650604248,15.166666984558105
21.108577728271484,15.0
20.293895721435547,13.0
11.465789794921875,11.0
12.254188537597656,10.0
11.49051284790039,9.75
20.21352195739746,15.0
10.33301067352295,2.0
26.590984344482422,40.0
23.936626434326172,16.33333396911621
24.149372100830078,21.0
12.115072250366211,12.0
29.520221710205078,30.0
22.395036697387695,14.0
22.524566650390625,10.0
10.33301067352295,4.0
15.964313507080078,18.0
18.063873291015625,18.75
23.98980712890625,31.25
28.25799560546875,15.0
12.180055618286133,11.0
13.102029800415039,11.0
18.93358039855957,10.833333015441895
16.371183395385742,7.0
10.33301067352295,5.0
12.123248100280762,12.0
13.660242080688477,8.0
30.809680938720703,33.33333206176758
17.75025177001953,14.0
18.121442794799805,15.0
14.162609100341797,16.0
19.526535034179688,16.25
27.33673095703125,26.83333396911621
26.895702362060547,21.66666603088379
10.33301067352295,8.0
18.105369567871094,26.66666603088379
34.656917572021484,60.0
16.243619918823242,31.25
10.33301067352295,6.0
13.21682071685791,10.833333015441895
10.33301067352295,10.0
10.988325119018555,10.0
10.33301067352295,8.0
16.805517196655273,12.0
22.860679626464844,9.75
25.633283615112305,11.0
10.33301067352295,7.0
10.33301067352295,10.0
10.33301067352295,6.0
23.36631965637207,26.66666603088379
10.33301067352295,9.0
10.33301067352295,8.0
21.536605834960938,20.0
27.100440979003906,21.66666603088379
24.844928741455078,16.0
15.948699951171875,12.0
12.02464485168457,18.75
10.33301067352295,9.333333015441895
23.770748138427734,15.0
10.33301067352295,8.0
18.807708740234375,10.0
20.540496826171875,12.0
20.61812973022461,15.166666984558105
10.33301067352295,7.0
26.559436798095703,15.0
12.762574195861816,12.833333015441895
18.235980987548828,12.0
22.184600830078125,12.0
17.314964294433594,23.33333396911621
10.33301067352295,14.0
19.669872283935547,20.0
10.33301067352295,12.0
10.33301067352295,6.5
11.51474380493164,13.0
16.165040969848633,8.0
10.33301067352295,8.0
15.867647171020508,22.5
10.33301067352295,8.0
26.396373748779297,24.0
14.682953834533691,8.0
36.68107986450195,25.0
16.62447738647461,17.5
10.33301067352295,10.0
22.421600341796875,2.6666667461395264
13.159777641296387,20.0
10.33301067352295,5.0
12.670034408569336,15.0
10.33301067352295,12.0
11.751954078674316,10.0
26.947284698486328,18.0
30.043685913085938,24.0
20.222829818725586,17.0
12.402155876159668,15.0
15.597604751586914,17.5
10.33301067352295,8.666666984558105
14.892197608947754,12.0
10.33301067352295,6.0
21.731216430664062,30.66666603088379
21.8857421875,20.0
17.34662628173828,13.0
22.382862091064453,15.0
17.3021240234375,23.33333396911621
11.842893600463867,11.916666984558105
28.114490509033203,17.5
10.86290454864502,8.666666984558105
22.566707611083984,25.0
15.730337142944336,12.0
24.48067283630371,17.33333396911621
21.123586654663086,12.0
11.596356391906738,6.0
10.33301067352295,4.333333492279053
12.368762969970703,12.0
15.736889839172363,21.0
14.21656608581543,11.916666984558105
10.33301067352295,7.0
22.83502197265625,15.0
19.31930923461914,17.5
14.499979019165039,12.0
10.33301067352295,21.0
25.087268829345703,15.166666984558105
26.751731872558594,33.33333206176758
32.663021087646484,21.66666603088379
10.33301067352295,6.0
13.595746994018555,12.0
25.017005920410156,14.0
28.073883056640625,40.0
16.14055824279785,16.0
10.33301067352295,5.0
17.615280151367188,8.0
10.33301067352295,7.583333492279053
17.194412231445312,15.0
29.726078033447266,12.0
24.98473358154297,15.166666984558105
12.783493041992188,16.25
10.33301067352295,5.0
16.84264373779297,15.0
10.33301067352295,5.0
18.276365280151367,10.0
10.33301067352295,8.0
16.350873947143555,8.0
11.232967376708984,10.833333015441895
26.346004486083984,50.0
23.758460998535156,32.0
23.901874542236328,16.25
11.331873893737793,13.0
20.033519744873047,2.0
15.590256690979004,18.75
16.936691284179688,8.0
17.708114624023438,23.33333396911621
18.886377334594727,25.0
24.581493377685547,27.08333396911621
10.33301067352295,8.0
12.296566009521484,10.0
16.648340225219727,11.0
15.636246681213379,10.833333015441895
10.33301067352295,10.0
15.193572998046875,20.0
10.37325382232666,8.666666984558105
10.339396476745605,17.5
10.33301067352295,12.0
25.645496368408203,16.25
10.721723556518555,10.0
12.871963500976562,17.5
18.807228088378906,10.0
10.33301067352295,10.833333015441895
10.33301067352295,11.0
10.33301067352295,10.833333015441895
17.775156021118164,10.0
25.629920959472656,25.0
18.666839599609375,24.0
20.11125373840332,17.5
17.415477752685547,13.0
10.33301067352295,10.833333015441895
10.33301067352295,12.0
16.33391571044922,10.833333015441895
10.33301067352295,8.666666984558105
17.649879455566406,14.0
10.33301067352295,8.0
22.355976104736328,12.833333015441895
15.163113594055176,13.0
28.97967529296875,31.25
11.506314277648926,7.583333492279053
17.38014030456543,15.0
10.33301067352295,12.0
10.975460052490234,18.0
10.33301067352295,10.0
18.275297164916992,14.0
15.28010368347168,13.0
17.240562438964844,33.33333206176758
12.091083526611328,10.0
16.465822219848633,40.0
22.062667846679688,22.5
23.152610778808594,15.0
28.553390502929688,40.0
15.991765975952148,13.0
17.633150100708008,15.0
32.0486946105957,21.66666603088379
30.254562377929688,18.0
32.786197662353516,32.66666793823242
30.8582763671875,25.0
10.863225936889648,8.666666984558105
31.520519256591797,45.0
18.125629425048828,10.833333015441895
24.601879119873047,35.0
23.106121063232422,16.25
10.33301067352295,11.0
10.33301067352295,16.0
10.33301067352295,11.0
11.996847152709961,6.0
18.29197883605957,8.0
13.068859100341797,10.0
21.099212646484375,13.0
14.424966812133789,12.0
24.406553268432617,25.0
16.7822322845459,7.0
17.045211791992188,11.0
18.944717407226562,18.66666603088379
15.405414581298828,10.0
16.549400329589844,17.5
27.093597412109375,15.0
20.343549728393555,18.75
10.33301067352295,11.0
17.251188278198242,12.0
18.654155731201172,12.0
22.855037689208984,20.0
14.099627494812012,8.666666984558105
11.245567321777344,8.0
29.489391326904297,19.5
18.80535888671875,15.0
10.33301067352295,6.0
10.33301067352295,8.0
10.33301067352295,8.0
12.199029922485352,10.833333015441895
10.33301067352295,10.0
10.33301067352295,11.0
27.428054809570312,30.0
10.33301067352295,6.0
17.487873077392578,11.916666984558105
10.33301067352295,8.0
21.98294448852539,21.0
35.527740478515625,22.75
23.92697525024414,20.0
19.76430892944336,15.0
17.587053298950195,24.0
26.889820098876953,15.0
14.271530151367188,13.0
16.011348724365234,9.0
18.354644775390625,17.5
10.33301067352295,7.0
25.28636360168457,18.0
10.33301067352295,10.0
10.33301067352295,12.0
12.905389785766602,10.0
14.403682708740234,12.0
15.133352279663086,15.0
19.066871643066406,8.666666984558105
16.095413208007812,19.5
10.708806037902832,5.416666507720947
21.552845001220703,23.0
28.60915756225586,23.33333396911621
19.055564880371094,15.0
30.884963989257812,32.5
19.85144805908203,5.0
10.33301067352295,6.5
10.33301067352295,18.75
14.580781936645508,17.5
26.872119903564453,37.5
21.39374542236328,18.0
15.924760818481445,10.0
24.162107467651367,5.416666507720947
15.223718643188477,10.833333015441895
19.338104248046875,14.0
11.307770729064941,9.0
16.64850425720215,11.666666984558105
10.33301067352295,6.25
13.890702247619629,15.0
17.722942352294922,18.0
15.580326080322266,18.75
10.33301067352295,9.0
11.11428165435791,3.0
21.452728271484375,26.66666603088379
22.327306747436523,28.33333396911621
14.192704200744629,8.0
10.33301067352295,7.0
10.888294219970703,8.0
19.947851181030273,14.0
26.689414978027344,15.0
17.4934139251709,11.0
21.171253204345703,12.0
15.325902938842773,14.083333015441895
20.763856887817383,15.0
20.954025268554688,15.0
10.33301067352295,6.0
27.730064392089844,10.0
11.376724243164062,10.0
19.014442443847656,18.66666603088379
10.33301067352295,16.33333396911621
20.75782585144043,21.0
13.647516250610352,21.25
10.33301067352295,9.75
11.654842376708984,13.0
10.33301067352295,4.0
21.453344345092773,15.0
10.33301067352295,7.0
24.86642837524414,17.5
12.287309646606445,5.0
17.93444061279297,10.0
11.907055854797363,5.0
13.584897994995117,16.25
17.750600814819336,10.0
10.917428016662598,10.0
10.48725414276123,7.583333492279053
19.689014434814453,15.0
14.002710342407227,7.0
13.498208999633789,19.5
18.687471389770508,26.66666603088379
17.494632720947266,23.33333396911621
26.53729248046875,15.0
17.15380859375,17.5
12.260807991027832,10.0
33.11613845825195,16.0
13.01778793334961,8.0
21.01299285888672,26.66666603088379
17.888212203979492,21.66666603088379
12.045086860656738,8.0
10.46479320526123,8.0
10.33301067352295,5.0
13.933794021606445,10.0
10.33301067352295,11.916666984558105
21.136056900024414,20.0
24.00627899169922,31.25
12.945427894592285,13.0
15.826553344726562,15.0
14.45588207244873,8.0
13.371379852294922,7.0
15.734809875488281,60.0
15.497926712036133,13.0
10.33301067352295,12.0
27.899227142333984,31.25
10.33301067352295,8.0
28.530895233154297,31.25
10.33301067352295,15.0
10.33301067352295,8.666666984558105
19.781734466552734,16.0
10.33301067352295,8.0
12.348736763000488,10.0
21.786331176757812,11.0
21.608417510986328,10.0
17.645727157592773,20.0
14.024812698364258,11.916666984558105
17.7666072845459,10.0
27.230697631835938,40.0
21.835969924926758,26.66666603088379
19.998592376708984,16.25
15.624531745910645,21.0
20.542221069335938,60.0
11.051854133605957,17.5
10.33301067352295,6.0
13.575636863708496,18.0
16.23607635498047,13.0
10.33301067352295,8.0
15.58248519897461,17.5
11.224504470825195,10.833333015441895
23.011022567749023,15.0
10.33301067352295,8.0
10.33301067352295,5.0
19.220348358154297,16.25
10.378301620483398,9.75
11.055745124816895,12.0
24.604061126708984,12.0
17.79669952392578,12.0
22.94329261779785,20.0
30.278034210205078,12.0
21.410480499267578,26.66666603088379
16.097856521606445,14.0
18.0174503326416,13.0
23.01673126220703,15.0
17.0802001953125,10.0
20.294414520263672,15.0
37.6942253112793,59.58333206176758
10.33301067352295,8.0
33.29933547973633,25.0
30.616561889648438,29.16666603088379
11.21153736114502,15.0
22.051403045654297,13.0
14.983065605163574,11.916666984558105
15.466235160827637,15.0
10.33301067352295,7.0
26.745983123779297,11.916666984558105
25.631040573120117,20.0
10.33301067352295,8.666666984558105
23.22453498840332,18.0
16.22039794921875,10.0
21.349088668823242,14.0
27.742084503173828,25.0
16.491943359375,21.66666603088379
17.706317901611328,14.0
13.311766624450684,15.0
22.281551361083984,20.0
10.33301067352295,8.666666984558105
10.33301067352295,5.833333492279053
21.41567611694336,25.0
10.33301067352295,5.0
23.07598304748535,25.33333396911621
17.25953483581543,17.5
20.728355407714844,25.0
13.689495086669922,8.0
11.933856964111328,25.0
20.426986694335938,18.0
12.603976249694824,11.916666984558105
14.771917343139648,14.0
15.181711196899414,13.0
10.33301067352295,7.0
15.784976959228516,13.0
20.212785720825195,21.0
10.33301067352295,6.5
13.744832992553711,20.0
11.420516967773438,10.0
18.502681732177734,23.33333396911621
25.022676467895508,22.5
33.677669525146484,16.25
12.732504844665527,20.0
28.19178009033203,31.25
10.33301067352295,6.0
28.827564239501953,53.33333206176758
10.33301067352295,11.0
20.388010025024414,11.0
18.292236328125,21.66666603088379
10.33301067352295,10.833333015441895
33.0218391418457,12.0
18.082340240478516,11.0
12.187911987304688,15.0
11.169933319091797,7.0
10.33301067352295,11.0
11.387261390686035,9.75
34.0874137878418,21.66666603088379
23.823562622070312,7.0
19.670654296875,15.0
14.680299758911133,16.0
27.969959259033203,23.33333396911621
14.710407257080078,11.0
10.33301067352295,11.0
26.062557220458984,15.0
10.33301067352295,10.0
33.042659759521484,29.16666603088379
14.290053367614746,10.5
11.284181594848633,6.0
10.33301067352295,8.0
19.63869857788086,25.0
23.486576080322266,33.33333206176758
36.442344665527344,35.0
10.33301067352295,15.0
22.084854125976562,20.0
10.33301067352295,11.0
11.565393447875977,25.0
28.177730560302734,23.83333396911621
19.699365615844727,8.0
10.33301067352295,13.0
20.9449462890625,25.0
19.777633666992188,9.0
10.493363380432129,9.0
10.33301067352295,10.0
10.33301067352295,9.75
10.33301067352295,8.0
23.168729782104492,25.0
17.986560821533203,17.5
27.662918090820312,31.25
20.675514221191406,16.25
10.33301067352295,8.0
10.33301067352295,6.0
22.588855743408203,19.5
22.443668365478516,18.75
12.84926986694336,7.0
14.615548133850098,20.0
10.33301067352295,5.416666507720947
30.349212646484375,33.33333206176758
10.33301067352295,33.33333206176758
28.238037109375,53.33333206176758
13.490171432495117,15.0
11.500361442565918,6.0
20.85645294189453,31.25
16.170202255249023,10.0
11.589171409606934,13.0
22.65652084350586,31.25
16.54741096496582,16.25
25.64936065673828,19.5
20.037311553955078,10.0
21.060230255126953,14.0
26.982067108154297,21.0
27.694438934326172,31.25
10.33301067352295,8.0
21.411685943603516,10.0
12.128609657287598,10.833333015441895
17.658416748046875,18.0
24.142478942871094,29.16666603088379
10.33301067352295,11.916666984558105
10.33301067352295,10.0
16.50783920288086,15.0
18.210895538330078,20.0
10.33301067352295,7.0
10.33301067352295,8.0
15.24127197265625,12.0
14.48331069946289,11.0
24.029090881347656,21.0
15.521164894104004,15.0
33.15896987915039,13.0
15.082578659057617,20.0
19.34766960144043,14.0
14.56432819366455,10.0
32.69322204589844,29.16666603088379
16.380352020263672,18.41666603088379
13.967538833618164,13.0
16.421672821044922,8.0
19.556987762451172,27.08333396911621
28.363990783691406,18.0
18.155105590820312,14.0
21.89875030517578,11.916666984558105
24.634063720703125,30.33333396911621
15.723552703857422,21.66666603088379
11.932754516601562,15.166666984558105
31.392127990722656,46.66666793823242
26.931781768798828,13.0
15.108508110046387,13.0
10.33301067352295,6.0
10.33301067352295,11.666666984558105
10.33301067352295,11.0
32.74876403808594,27.08333396911621
19.646821975708008,22.0
14.047269821166992,11.666666984558105
10.33301067352295,8.0
10.33301067352295,12.0
17.944215774536133,15.0
10.33301067352295,6.0
16.30970001220703,16.25
13.836301803588867,15.0
10.565675735473633,11.916666984558105
10.33301067352295,11.916666984558105
21.641225814819336,29.16666603088379
15.259071350097656,21.66666603088379
10.33301067352295,4.0
14.810493469238281,7.0
31.573474884033203,36.0
10.51260757446289,18.66666603088379
11.469989776611328,16.25
15.401237487792969,10.0
15.587945938110352,7.583333492279053
10.33301067352295,8.0
21.021331787109375,11.0
12.446760177612305,10.0
10.33301067352295,6.0
10.33301067352295,17.5
13.773935317993164,18.0
10.33301067352295,15.0
11.771064758300781,18.0
19.486108779907227,15.0
22.837615966796875,2.0
10.33301067352295,4.333333492279053
21.151899337768555,12.0
23.525867462158203,12.0
17.391849517822266,15.0
16.741836547851562,6.0
39.95956802368164,31.25
14.722347259521484,9.0
20.469120025634766,16.0
17.87331771850586,14.083333015441895
16.63188362121582,17.33333396911621
10.33301067352295,10.833333015441895
22.44204330444336,20.0
13.29760456085205,10.0
13.29140567779541,8.0
11.99303150177002,19.5
30.717445373535156,26.66666603088379
20.32237434387207,15.0
10.33301067352295,11.916666984558105
10.33301067352295,6.0
17.984012603759766,15.0
14.838619232177734,16.25
