训练集loss,测试集loss
59501.1761227776,89.35404120551215
122.43340077119716,85.99666341145833
120.93220677095302,84.54389784071181
116.99824793198529,83.02176072862413
114.0268477271585,81.76549614800348
116.0868091583252,79.81042904324002
109.28618666704963,77.52822070651584
108.63930993921616,75.14211018880208
109.14139803718118,76.4479111565484
102.21816994162167,70.17612160576715
100.5244120429544,69.06418100992839
98.16472345239976,154.93518829345703
99.26631624558392,65.21741570366754
91.00648307800293,68.89606136745877
89.23038785597858,73.09300104777019
86.4566099503461,58.73848385281033
84.78174860337201,85.97258589002821
86.73324977650361,94.27127499050565
81.64001004836139,80.61391067504883
91.79163209129783,63.884000566270615
98.10340926226448,132.27606370713977
89.25501927207497,78.01874881320529
89.24901193730972,489.1592848036024
110.51201360365924,63.98218282063802
89.32900933658375,75.42142910427518
99.15923387864056,174.0538041856554
1593.6714342902687,88.02060953776042
107.83631930631749,81.61841371324327
106.20341861949248,68.07860734727647
103.03660796670353,71.59594853719075
99.18226567436668,76.99333784315321
164.07080504473518,191.01973130967883
125.54173009535846,57.20015335083008
187.35342171612908,183.78502739800348
220.22075024773093,175.46266174316406
205.46854916740867,167.03871578640408
198.66825283274932,157.8468763563368
130.66678495968088,54.86620691087511
94.22766292796416,54.470065646701386
81.86907914105583,74.60553868611653
87.73583041920381,69.1873902214898
86.73809780794032,102.31293572319879
90.911397709566,50.08377371893989
82.5543582018684,75.22928916083441
84.54284342597512,46.57622400919596
81.66340165979722,89.85695436265733
82.57014644847197,49.13720703125
130.04950355080996,142.07254282633463
167.2848279616412,132.08531612820096
151.72752537446863,78.34795803493924
85.63167241040398,71.55215199788411
75.32662206537583,55.99807654486762
75.10947777243221,208.38219367133246
87.858356924618,45.02308103773329
78.29571263930377,48.125478744506836
71.97755527496338,46.29806582132975
77.56363683588364,105.12313927544488
80.8654593299417,67.6999028523763
177.22952758564668,112.38292015923395
137.52692705042222,106.0430645412869
597.0388993094949,50.41326777140299
89.27913985532872,50.73192236158583
231.1554016786463,101.5931379530165
151.92043730791877,97.4647971259223
99.59804860283347,93.15562481350369
88.16339986464557,63.507664150661896
71.9147814582376,75.05886501736111
72.12729465260225,53.02367146809896
71.2296745075899,45.95585717095269
77.06037263309254,44.738466050889755
72.9161787033081,54.58939531114366
70.66099935419419,45.616767247517906
530.5289095710306,59.002911461724175
507.6720694373636,92.66183980305989
119.9661828209372,89.16309780544705
114.2601993785185,86.15306642320421
101.43394458995147,82.10166464911566
74.13578560773064,47.397074381510414
66.38297181970933,67.73838170369466
76.0620517169728,59.559304555257164
74.4309159447165,43.725685331556534
70.27938046174891,76.05601925320096
70.98420361911549,52.786276287502716
72.5932337256039,64.02269448174371
72.52223250445198,50.13150956895616
66.45027328939999,44.767751693725586
80.19010167963364,53.25925064086914
70.63161967782413,59.25746621025933
69.60006764355828,50.424564361572266
64.27904460009407,44.326048109266495
3161.1261207356174,81.24613189697266
104.24993582332836,73.52256096733942
86.11635404474595,60.05108557807075
79.22619382072898,60.10737609863281
75.92176672991584,60.35347154405382
72.12863305035759,58.472541385226776
72.2830441418816,57.29457304212782
73.72294336206772,187.35259670681424
80.89282091926125,61.03889253404405
73.17389432121726,55.71123970879449
124.46429073109346,79.94381586710612
453.54426709343403,79.09810892740886
105.89956216251149,77.13518481784396
102.41798670151654,75.16487842135959
107.43659333621754,73.19320466783311
96.08603965534883,60.433077070448135
93.64886485829072,69.8470581902398
95.26872421713436,67.73048697577582
156.51711901496438,65.71470345391168
85.51617678473977,57.48878902859158
70.34681454826804,44.77085706922743
60.96948954638313,48.050918367173935
202.37460955451516,51.775764041476776
65.55042328554042,44.40312703450521
61.0351941725787,45.904320610894096
60.20832112256218,45.614479064941406
59.79625696294448,48.09200519985623
61.283644676208496,50.19848018222385
61.72148250131046,99.69005839029948
62.65897122551413,51.945647133721245
61.83019049027387,49.891429053412544
61.054497101727655,41.99852837456597
62.13630513583912,53.89526897006564
60.030772489659924,51.28475485907661
70.96273826150333,41.92594083150228
114.83123050016515,174.40805308024088
66.21881266201244,53.73833084106445
61.969179433934826,45.15141614278158
65.22794151306152,53.62394544813368
64.68934765984031,149.35828908284506
78.14660016228171,55.33855544196235
63.3349235198077,61.997810787624786
70.60012671526741,204.6467030843099
73.86526245229385,51.39285532633463
60.06005674249985,47.98069953918457
62.980651294483856,40.69977951049805
60.60101408116958,48.843363232082794
65.53088785620297,50.79125446743436
65.74523364796357,54.78626314798991
67.29084362703212,431.1260036892361
1906.1109865973976,62.81975428263346
77.8769489176133,47.000193701850044
59.799404480878046,44.24240960015191
59.02624234031229,41.753976821899414
68.41730807809269,270.8272654215495
90.77002979727352,53.853578355577255
60.75336714351879,39.94194624159071
73.1738655426923,40.316829681396484
58.31696367263794,40.53684955173068
62.01565243216122,48.57456270853678
61.27352175993078,49.712193171183266
62.468842899098114,43.673482259114586
65.11906994090361,51.08561007181803
60.904076520134424,41.80686378479004
62.07188494065229,53.205973307291664
60.167736894944134,49.209605322943794
72.7271801443661,52.59634357028537
60.48951491187601,227.37506103515625
90.57361905715045,54.10070016649034
65.28991362627815,50.76236131456163
61.11569146549,48.77935261196561
57.926786086138556,41.30665927463107
61.427395932814655,49.275065104166664
64.61832220414105,41.15918986002604
59.843803237466254,39.33831278483073
64.0767505309161,59.074647691514755
68.3298451760236,41.902227613661026
59.74068703370936,40.817711936102974
63.596630937912884,50.351044760810005
60.174608062295356,47.18670993381076
685.5032183703254,57.81321589152018
83.40449220993939,53.65597152709961
78.65516168930951,53.71174218919542
106.50061528822955,55.10171635945638
76.83146673090317,52.817207124498154
77.8605712441837,52.83991495768229
83.63705203112434,52.872014151679146
75.10662965213551,52.67973645528158
75.77504876080681,51.645910051133896
74.1349718430463,54.379183027479385
77.29034210653866,52.18493843078613
73.5325190600227,50.430619133843315
106.78467711280373,54.06670273674859
77.35010124655331,53.69482209947374
76.40207346747903,53.39102427164713
76.97452982734231,53.08156140645345
77.14650905833525,52.31558312310113
76.55748715120204,51.557195875379776
73.6637400038102,51.42208586798774
79.28322679856244,50.87566714816623
86.66187387354233,4295.566460503473
202.54312964046701,52.047562493218315
76.41997258803424,52.36605538262261
71.96597895902745,50.88936784532335
68.44121697369744,49.538640128241646
64.0372252183802,49.19697825113932
62.22745110006893,48.49995210435655
58.73517894744873,43.67645560370551
54.570983437930835,51.3137075636122
57.440562136033,44.85784827338325
56.17651866464054,42.6489437950982
55.29766049104578,43.924706565009224
58.718956610735724,89.01405419243707
60.07359841290642,43.657431072658966
63.70597154953901,41.60745641920302
57.15475604113411,47.98084025912814
67.20272928125718,54.87234878540039
65.54377073400161,48.422595765855576
59.38740424548878,54.315178553263344
71.48368252024932,44.77828449673123
62.03992770699894,48.523441314697266
60.76262300154742,44.531639099121094
58.776904330534094,58.909528732299805
58.606472071479345,47.66487036810981
68.69741170546588,54.52514309353299
67.10201992708095,498.61566162109375
169.92463162366082,55.140836503770615
266.7287217308493,54.95622232225206
78.00917636646943,54.577578438652885
79.26667437833898,54.16083081563314
74.65559810750625,48.02678235371908
63.44854820475859,47.09294213189019
69.79260399762322,47.318603939480255
63.69017393448774,49.07790946960449
70.66559219360352,47.29730690850152
67.68871349446914,47.306687672932945
62.01960877811207,42.61320474412706
60.32426828496597,47.35604943169488
56.95757035648121,41.1812686920166
57.251908638898065,48.856756422254776
278.0945782380945,55.3950621287028
73.8009002348956,46.20719443427192
58.75902675179874,52.277087953355576
65.02505442675422,47.990556716918945
57.10634994506836,38.36479886372884
59.71059111987843,51.15127330356174
58.1150084102855,45.726067013210724
58.80798940097584,51.650887383355034
57.18699152329389,49.65851063198514
57.55478603699628,53.60694927639432
69.05242235520306,44.36717859903971
60.76094616160673,39.536456214057075
61.944445834440344,49.95941013760037
58.71503027747659,40.2031372918023
51.76301226896398,46.42046101888021
62.03859806060791,53.18897459242079
68.74182302811566,53.21684201558431
58.22058582305908,39.73465559217665
60.86222351298613,54.79380840725369
76.90401784111472,52.98896492852105
67.45270869311165,42.11316914028592
58.60690588109634,38.16570176018609
57.88882777270149,396.1224365234375
85.49456383200253,52.985982259114586
75.45112424738267,52.40936809115939
74.9542994779699,52.02031029595269
74.44943209255443,51.15071105957031
73.3132589003619,522.5097995334202
86.34406701256248,50.86617872450087
74.13277547499713,52.94886461893717
74.44190732170554,51.25658098856608
74.28308240105125,53.12207243177626
73.24537451126996,51.139471689860024
71.36809264912324,48.952902687920464
79.13969718708711,52.58976745605469
73.62884611241958,51.635431077745224
73.78264853533577,52.29327477349175
65.45783985362334,50.508801990085175
69.92463728960823,506.57701280381946
116.07112121582031,51.66370455423991
74.54701849993538,51.8721612294515
