训练集loss,测试集loss
177.1614492079791,142.17240481906467
161.41012214211855,147.3242941962348
168.16714219486013,147.36973232693143
168.66722533282112,149.2710749308268
168.17888215008904,201.00584326850043
172.49019892075484,153.34983740912543
180.58147363101736,238.8083250257704
195.4703696755802,163.3562740749783
167.7665003608255,181.32686954074435
176.37368707095877,1104.2816772460938
287.5410405327292,137.55504608154297
155.9418799456428,155.50384394327799
190.4415631013758,168.10268317328558
159.4323631735409,144.8581305609809
170.9846377653234,161.9005381266276
1257.741517459645,248.5962931315104
295.25799560546875,248.29170989990234
290.59019941442153,245.56924099392361
292.73170471191406,238.44322628445096
1765.8438653384937,241.17067548963757
304.41013627893784,239.41263834635416
274.2006244659424,237.6706085205078
262.701556261848,3300.1669921875
595.8214223525104,195.7377175225152
228.80027726117302,231.68648613823785
226.31650386137122,183.12931654188367
217.8632152781767,174.5141838921441
225.31531255385454,659.0945943196615
236.44331539378447,171.0016009012858
210.42777162439683,203.92079586452908
204.3218852772432,166.920714908176
225.5177630256204,334.0077379014757
233.7643715353573,174.6773164537218
212.75844703001135,208.20692867702908
220.00486845128677,450.1339586046007
222.50721224616555,169.95457628038196
223.24228398940141,294.3567081027561
228.5863874098834,210.21612548828125
213.3696304770077,183.5609605577257
210.25226099350874,182.2640618218316
238.81063326667336,177.68398496839734
225.08202788409065,161.47653834025064
212.9644432067871,193.90599568684897
214.6733631807215,196.44427575005426
210.64969836964326,291.9315677218967
202.59507852442124,189.72776624891492
227.0708651823156,211.5458238389757
201.42212003820083,209.30369822184244
228.78755793851965,168.12302483452692
204.23234041999368,169.61621771918402
271.0773387235754,220.14041731092664
219.60368571561926,330.44922722710504
209.68486651252297,185.98108927408853
224.7760673971737,217.9775390625
212.3765936458812,177.0917485555013
215.33566486134248,178.4132834540473
217.92546822043028,191.4238747490777
200.7225041108973,185.13771226671008
220.1923828125,219.60924360487195
261.8358403374167,217.7862548828125
250.62527039471794,173.79302257961697
215.19510224286248,181.2819904751248
213.76969371122473,189.83892144097223
225.2691966786104,184.98419698079428
209.23459131577437,180.3961007859972
208.32856009988222,186.52933332655164
190.13879057940315,169.6567497253418
197.92443084716797,184.44952223036023
221.58355443617876,1753.1985812717014
263.1900417103487,151.46624925401477
183.99757250617532,175.52120632595486
177.35186206593232,154.31571536593967
174.91553833905388,181.50286865234375
181.5701260286219,181.91234037611218
184.5909444023581,208.20517222086588
206.08630819881662,1364.6578301323784
302.6112074010512,220.55384826660156
264.1507016350241,215.3104044596354
291.9296906415154,166.03285047743054
183.5941925048828,163.84802966647678
187.3119109658634,165.0961710611979
176.11826369341682,157.4070070054796
164.16720412759219,142.69646157158746
163.00625531813677,157.77729585435657
165.59641479043398,181.89652972751193
177.50600186516257,199.63536834716797
170.18169133803423,139.457516140408
165.58064090504365,478.12550184461804
190.8500099182129,187.30176713731555
192.39541895249312,176.5384953816732
178.9251251220703,139.85517120361328
170.81070148243623,1825.4635009765625
382.23200270708867,199.60218048095703
164.95093110028435,139.80743789672852
158.81687029670266,168.0425944858127
160.7526669221766,154.2032970852322
163.63658276726218,205.9292449951172
170.91726841646081,141.9723777770996
189.24510641659006,606.9513956705729
189.70172321095185,192.89230007595486
178.3431127211627,146.40560574001736
153.18206259783577,153.92630004882812
164.24224606682273,179.4083514743381
159.29219862994026,409.0180308024089
179.9129385106704,184.36399290296765
155.6161896200741,137.75930998060437
173.11194902307847,207.46913146972656
165.50074532452751,145.9477827284071
161.68312117632698,163.88805474175348
185.67512848797966,315.7184024386936
189.2770518134622,229.80125342475043
227.2321533315322,143.18104341295032
155.01899292889763,193.80182647705078
157.84203563017005,135.42732408311633
161.4673459670123,163.54070493910046
185.15490128012266,162.87983873155383
187.11137614530676,143.30039978027344
158.94673964556526,132.7460199991862
156.19039715037627,177.85785717434354
169.81696454216453,142.5406782362196
162.9711415907916,196.49122958713107
164.73013821770164,217.58778635660806
170.9185858333812,138.38375006781683
159.09457532097312,183.0535168117947
175.90489522148582,130.7594977484809
170.7388485179228,296.21240234375
158.32536809584673,182.53436957465277
168.50287291582893,168.4291640387641
166.4612938376034,134.72150421142578
177.7443426917581,166.11460325453015
152.6503475413603,155.42912080552844
176.3790662428912,136.46548631456164
163.41438832002527,147.98529307047525
163.0489912594066,157.58809746636285
151.92350567088408,156.42503272162543
166.61981941671934,134.44801923963757
150.85724976483513,134.5013902452257
183.6849921731388,3835.0301920572915
350.86666466208067,180.85857899983725
168.2972412109375,131.58602862887912
145.2822042353013,147.530765109592
152.95390005672678,137.07515292697482
149.97527649823357,135.44166734483508
153.08596880295698,139.87354363335504
151.63097476959229,135.46170340643988
155.4981325934915,133.35191599527994
163.8087896459243,199.58422003851996
156.90631395227769,181.34915839301215
160.15776690314797,160.7769169277615
157.73698111141428,176.9279064602322
149.76005542979522,154.4603771633572
155.0367312711828,147.6867993672689
171.4768082113827,133.76763576931424
156.71677308924058,335.74305216471356
161.63870946098777,153.98331917656793
171.59838822308708,249.4101587931315
169.1093833025764,154.2529771592882
162.659018572639,158.6553077697754
