训练集loss,测试集loss
1.112829919115347e+25,2.312355889814816e+22
1.282672011311242e+22,5.85366676861544e+21
3.247050158739703e+21,1.4818396515920375e+21
8.219817205173282e+20,3.7512363660275614e+20
2.0808236962454782e+20,9.49614855717577e+19
5.267545829778262e+19,2.403922964848522e+19
1.3334646382934114e+19,6.085465356984386e+18
3.375627953616269e+18,1.5405180450955592e+18
8.54530625381042e+17,3.899778421563064e+17
2.163220135315798e+17,9.872178180364698e+16
5.476131001801499e+16,2.4991143385104384e+16
1.3862678462818666e+16,6326442803593216.0
3509300459424587.5,1601521363976192.0
888369451538070.6,405420649159793.75
224888193162782.12,102631062110208.0
56929810629571.766,25980770975744.0
14411627850089.412,6576960642161.777
3648262801287.5293,1664939269233.7778
923547530420.7059,421474708138.6667
233793516965.64706,106695176647.11111
59184174260.70588,27009601308.444443
14982318170.352942,6837412010.666667
3792732800.0,1730872960.0
960120308.7058823,438166375.1111111
243051823.05882353,110920760.0
61527649.35294118,28079531.777777776
15575629.75,7108335.222222222
3942916.930147059,1799502.1805555555
998132.6617647059,455561.09722222225
252667.00137867648,115340.953125
63963.606560202206,29207.497178819445
16196.975313074448,7395.160753038194
4098.633771110984,1874.3600124782986
1038.9735116397633,475.4906277126736
263.4161659689511,121.39100307888455
67.38856472688563,31.612761815388996
17.86650623994715,8.76509592268202
5.330893846119151,2.869633118311564
2.097076451077181,1.3625983264711168
1.2978885699720943,0.9729610317283206
1.112126837758457,0.8729637629455991
1.0637383566183203,0.8438943889405992
1.0250575174303616,0.8348878688282437
1.027734116596334,0.8323318196667565
1.010246451724978,0.83011794090271
1.043311027919545,0.8305795192718506
1.0202736652949278,0.8295414878262414
1.023795304929509,0.8291342291567061
1.0170605173882317,0.8289256857501136
1.0533165546024548,0.829355388879776
1.0230281352996826,0.8296554949548509
1.0531900700400858,0.8304926819271512
1.0149741076371248,0.8294766843318939
1.0141336584792418,0.8292489250500997
1.017655891530654,0.8293472329775492
1.013377655078383,0.8292054931322733
1.019953612019034,0.8287090592914157
1.0365765550557304,0.8292466104030609
1.0231428234016193,0.830048551162084
1.0230934619903564,0.8300440377659268
1.011040460975731,0.8298303915394677
1.0083598840762587,0.8295632368988461
1.0655570889220518,0.8299560844898224
1.0222760368795956,0.8294026255607605
1.0402196487959694,0.8298125829961565
1.0359908377423006,0.8297647171550326
1.0852547883987427,0.8305488659275903
1.0460339994991528,0.8304914037386576
1.0528125885654898,0.8306346270773146
1.0332843924269957,0.8302210999859704
1.056364778210135,0.8300110068586137
1.034955992418177,0.8297630316681333
1.013694579986965,0.8293455077542199
1.0185676778064054,0.8289405239952935
1.0221664186786203,0.8294253051280975
1.0287772329414593,0.8298459317949083
1.0226659056018381,0.8293660316202376
1.0201202850131428,0.8294691609011756
1.0222877185134327,0.8298970527119107
1.014627474195817,0.8292477230230967
1.0128994049394833,0.828979535235299
1.020881474018097,0.8289715780152215
1.0170713224831749,0.8291062116622925
1.0139829533941604,0.8290806810061137
1.0143982943366556,0.8289980027410719
1.0193287309478312,0.8291238380803002
1.0321424077538883,0.8295623262723287
1.0348059587618883,0.8295962578720517
1.0218682026161867,0.8301758368810018
1.0383290508214165,0.8294301662180159
1.1056279496235006,0.8314413560761346
1.013723009649445,0.8304312957657708
1.0217449638773413,0.8295268813769022
1.0285173777271719,0.8296240568161011
1.1439250909230287,0.8310403625170389
1.0140221153988558,0.8299875888559554
1.0247231353731716,0.8298324512110816
1.0590481915894676,0.8297129372755686
1.0147293849902994,0.8296793732378218
1.0159988718874313,0.8294183479415046
1.0184405568767996,0.829175548421012
1.0183593700913822,0.829147050778071
1.017693925429793,0.8288750383589003
1.0167429105323904,0.8288513090875413
1.0166359789231245,0.8287520905335745
1.0184248545590568,0.8294422460926903
1.03083416381303,0.8297107385264503
1.0106780888403164,0.8292666673660278
1.016227405737428,0.8293290469381545
1.035647937480141,0.8292655083868239
1.016252701773363,0.8293855554527707
1.0215407294385574,0.8297164539496104
1.012420027571566,0.8298235204484727
1.0897499393014347,0.8302678697639041
1.0270605139872606,0.8299450940555997
1.0275292764691746,0.8298628330230713
1.0127921507639044,0.8297033806641897
1.0571021849618238,0.8302375806702508
1.0197206700549406,0.8294978439807892
1.0460156149723951,0.8299462331665887
1.0509621711338268,0.830562389559216
1.0138637817957823,0.8295214374860128
1.0191384343539966,0.8292104701201121
1.0599204249241774,0.8294865124755435
1.0241714382872862,0.8294056057929993
1.048937341746162,0.8302046987745497
1.0458043287782108,0.8305456141630808
1.0462735943934496,0.8305105931229062
1.0316767824046753,0.8301383753617605
1.0748976591755361,0.8304186099105411
1.0097574968548382,0.8297423952155643
1.010431107791031,0.8296854628456963
1.0595014261848785,0.8308316303624047
1.0231891861733269,0.8298502332634397
1.014901446945527,0.8293747504552206
1.0277902098263012,0.8295240667131212
1.0155918799778993,0.8292668726709154
1.0145421185914207,0.8289752735031976
1.0121782237992567,0.8290742701954312
1.0217403497766047,0.8293159637186263
1.0387144281583673,0.8295906947718726
1.0166542591417538,0.8290216359827254
1.0222278158454334,0.8294159637557136
1.0301438605084139,0.8295177188184526
1.0116913577213007,0.8294740981525845
1.016881253789453,0.8296250303586324
1.0171738845460556,0.8293069236808353
1.0160419204655815,0.8292011121908823
1.0172109709066504,0.8293743067317538
1.0163739165839027,0.8290750947263505
1.0152779563384897,0.8293912278281318
1.047716441399911,0.8302640186415778
1.0263720996239607,0.8296661244498359
1.0203931051142074,0.8297826283507876
1.0318954411674948,0.8301904963122474
1.0323248689665514,0.830118348201116
1.0345890820026398,0.8297959831025865
1.062129053122857,0.8304208483960893
1.016009378082612,0.8298975891537137
1.0144901547361822,0.8296752870082855
1.0314927942612593,0.8293931815359328
1.0152589231729507,0.8294783433278402
1.0549560715170467,0.8297866351074643
1.034134012811324,0.8295351465543112
1.0143654837327845,0.8293195731110043
1.0248136835939743,0.8290373616748385
1.0305749072748072,0.8297473159101274
1.0237461100606358,0.8294101986620162
1.0254505644826328,0.8291820618841383
1.0131649024346296,0.8292413221465217
1.0187192734550028,0.8294739656978183
1.044901679543888,0.8298926916387346
1.0945805714410894,0.8306013411945767
1.0783513100708233,0.8306449519263374
1.021040900665171,0.8296793169445462
1.0324868139098673,0.8299540115727319
1.0236341707846697,0.8297636111577352
1.014351387234295,0.829458581076728
1.0172360767336452,0.8296327193578085
1.0158946943633698,0.829374372959137
1.0333874628824347,0.8295847243732877
1.0400809224914103,0.8300206197632684
1.010839724803672,0.8295468356874254
1.0377871043541853,0.829375425974528
1.0386827167342692,0.8299223681290945
1.0577577948570251,0.8300975263118744
1.0131304167649324,0.8301331831349267
1.01993247516015,0.8293237222565545
1.036124760613722,0.8291817870404985
1.016307846588247,0.8290354576375749
1.0195817780845307,0.8290345072746277
1.0344625343294704,0.8292417195108202
1.0193200058796827,0.8288103441397349
1.0335184844101177,0.8292514781157175
1.0244600878042334,0.8290944993495941
1.036131442469709,0.8293384578492906
1.018473184284042,0.829727934466468
1.0246979147195816,0.8302674525313907
1.0486158395514769,0.8301076292991638
1.0728616802131428,0.8307510250144534
1.0100295907434296,0.8298378189404806
1.0521463962162243,0.8306452565722995
1.0164270918158924,0.8296988606452942
1.0188969584072338,0.8291019399960836
1.0219498259179733,0.8291811611917284
1.021569797221352,0.828901963101493
1.0195191204547882,0.8291193644205729
1.0802531899774777,0.8304969867070516
1.0191596553606146,0.8295547631051805
1.0240592816296745,0.8295590248372819
1.015698549502036,0.8297956519656711
1.0108622601803612,0.8295628428459167
1.0178283067310558,0.8290248016516367
1.0159740535651935,0.829149928357866
1.0192664335755741,0.8289598955048455
1.0277496646432316,0.8296005560292138
1.0130656335283728,0.8294893536302779
1.0242612642400406,0.8297080132696364
